ticker,check,statistic,observed,lower,upper,inside
BEN,prior,q01_pct,-4.208642803132534,-9.347358394033476,-0.45114083776124775,True
BEN,prior,q99_pct,4.614790398627519,0.48219812078311164,9.325640916818948,True
BEN,prior,max_drawdown_pct,-19.2116455868794,-70.82048943965566,-1.2993932549424958,True
BEN,posterior,mean_pct,0.15596860721416306,-0.23380702242973658,0.5366014514588302,True
BEN,posterior,volatility_pct,1.766186713108623,1.5030266402745431,2.627023773506739,True
BEN,posterior,q01_pct,-4.208642803132534,-7.708653994536684,-3.011622843043203,True
BEN,posterior,q99_pct,4.614790398627519,3.3235764821485247,7.703954786186601,True
BEN,posterior,max_drawdown_pct,-19.2116455868794,-54.17960520173006,-8.336182089256033,True
BF-B,prior,mean_pct,0.014516144619847182,-0.4201175714783537,0.45522948229509874,True
BF-B,prior,volatility_pct,2.4413669021428186,0.2123767568645578,3.757111558008844,True
BF-B,prior,q01_pct,-5.849121306091547,-9.347358394033476,-0.45114083776124775,True
BF-B,prior,q99_pct,6.0180038772523305,0.48219812078311164,9.325640916818948,True
BF-B,prior,max_drawdown_pct,-25.484366677800008,-70.82048943965566,-1.2993932549424958,True
BF-B,posterior,mean_pct,0.014516144619847182,-0.5043578121652166,0.4054445711990419,True
BF-B,posterior,volatility_pct,2.4413669021428186,1.8491287426230176,3.572994739033492,True
BF-B,posterior,q01_pct,-5.849121306091547,-8.613928500648603,-4.005702346497808,True
BF-B,posterior,q99_pct,6.0180038772523305,4.048323043088615,9.71533686738606,True
BF-B,posterior,max_drawdown_pct,-25.484366677800008,-75.36865284684622,-14.537201984942378,True
BG,prior,mean_pct,0.16178459321736227,-0.4201175714783537,0.45522948229509874,True
BG,prior,volatility_pct,1.9956142288043524,0.2123767568645578,3.757111558008844,True
BG,prior,q01_pct,-3.3226732350885873,-9.347358394033476,-0.45114083776124775,True
BG,prior,q99_pct,4.7131047584116335,0.48219812078311164,9.325640916818948,True
BG,prior,max_drawdown_pct,-20.18112038805112,-70.82048943965566,-1.2993932549424958,True
BG,posterior,mean_pct,0.16178459321736227,-0.3083422201685547,0.5630143855109643,True
BG,posterior,volatility_pct,1.9956142288043524,1.6430682523451652,2.9105200857292863,True
BG,posterior,q01_pct,-3.3226732350885873,-8.07573590062833,-3.410168532938512,False
BG,posterior,q99_pct,4.7131047584116335,3.361747925056624,8.263512172433181,True
BG,posterior,max_drawdown_pct,-20.18112038805112,-62.250181157133284,-10.330085063227493,True
BIIB,prior,mean_pct,0.22366475948274456,-0.4201175714783537,0.45522948229509874,True
BIIB,prior,volatility_pct,2.221578171379072,0.2123767568645578,3.757111558008844,True
BIIB,prior,q01_pct,-4.440723899751902,-9.347358394033476,-0.45114083776124775,True
BIIB,prior,q99_pct,6.434184983372678,0.48219812078311164,9.325640916818948,True
BIIB,prior,max_drawdown_pct,-14.33542023863894,-70.82048943965566,-1.2993932549424958,True
BIIB,posterior,mean_pct,0.22366475948274456,-0.35010914921455133,0.5001829093095607,True
BIIB,posterior,volatility_pct,2.221578171379072,1.669481687200514,2.8614629901448505,True
BIIB,posterior,q01_pct,-4.440723899751902,-8.874394311000438,-3.5009932348681594,True
BIIB,posterior,q99_pct,6.434184983372678,3.750091867607947,8.462223405661744,True
BIIB,posterior,max_drawdown_pct,-14.33542023863894,-68.71756332149566,-10.778360540131592,True
BKNG,prior,mean_pct,-0.03178831002514926,-0.4201175714783537,0.45522948229509874,True
BKNG,prior,volatility_pct,2.2915236084776307,0.2123767568645578,3.757111558008844,True
BKNG,prior,q01_pct,-5.480590388178825,-9.347358394033476,-0.45114083776124775,True
BKNG,prior,q99_pct,6.625889502465723,0.48219812078311164,9.325640916818948,True
BKNG,prior,max_drawdown_pct,-31.42077360084835,-70.82048943965566,-1.2993932549424958,True
BKNG,posterior,mean_pct,-0.03178831002514926,-0.5104462115286925,0.351457076526766,True
BKNG,posterior,volatility_pct,2.2915236084776307,1.8759774107253082,2.996167218782597,True
BKNG,posterior,q01_pct,-5.480590388178825,-8.76203086437428,-4.115638362660303,True
BKNG,posterior,q99_pct,6.625889502465723,4.168525422575377,8.794105690399187,True
BKNG,posterior,max_drawdown_pct,-31.42077360084835,-77.16246190451363,-13.844700240634536,True
BKR,prior,mean_pct,0.15644886731251972,-0.4201175714783537,0.45522948229509874,True
BKR,prior,volatility_pct,2.0390483641407435,0.2123767568645578,3.757111558008844,True
BKR,prior,q01_pct,-5.243804398924112,-9.347358394033476,-0.45114083776124775,True
BKR,prior,q99_pct,5.659941881895064,0.48219812078311164,9.325640916818948,True
BKR,prior,max_drawdown_pct,-23.98952843852218,-70.82048943965566,-1.2993932549424958,True
BKR,posterior,mean_pct,0.15644886731251972,-0.31682357833280894,0.4594251700794274,True
BKR,posterior,volatility_pct,2.0390483641407435,1.64600868480307,2.911696401192878,True
BKR,posterior,q01_pct,-5.243804398924112,-8.099447544326514,-3.3325185475725974,True
BKR,posterior,q99_pct,5.659941881895064,3.6409073603283524,8.903678531033211,True
BKR,posterior,max_drawdown_pct,-23.98952843852218,-61.76874547753094,-10.387007516267234,True
BLDR,prior,mean_pct,-0.24601669726962427,-0.4201175714783537,0.45522948229509874,True
BLDR,prior,volatility_pct,3.1537458236626654,0.2123767568645578,3.757111558008844,True
BLDR,prior,q01_pct,-5.602504517883062,-9.347358394033476,-0.45114083776124775,True
BLDR,prior,q99_pct,8.708438090980044,0.48219812078311164,9.325640916818948,True
BLDR,prior,max_drawdown_pct,-57.91837200596621,-70.82048943965566,-1.2993932549424958,True
BLDR,posterior,mean_pct,-0.24601669726962427,-0.7651179711270947,0.27220499210822097,True
BLDR,posterior,volatility_pct,3.1537458236626654,2.150539995620098,2.9292009464151443,False
BLDR,posterior,q01_pct,-5.602504517883062,-8.95996953016984,-4.700773659192029,True
BLDR,posterior,q99_pct,8.708438090980044,4.156281744083132,8.48003350643104,False
BLDR,posterior,max_drawdown_pct,-57.91837200596621,-87.89623551244394,-19.87649586390683,True
BLK,prior,mean_pct,0.01961351516008847,-0.4201175714783537,0.45522948229509874,True
BLK,prior,volatility_pct,1.6971171065044435,0.2123767568645578,3.757111558008844,True
BLK,prior,q01_pct,-4.490119852125645,-9.347358394033476,-0.45114083776124775,True
BLK,prior,q99_pct,4.2070172913372454,0.48219812078311164,9.325640916818948,True
BLK,prior,max_drawdown_pct,-22.454445370576426,-70.82048943965566,-1.2993932549424958,True
BLK,posterior,mean_pct,0.01961351516008847,-0.38037417245624133,0.35233762461662343,True
BLK,posterior,volatility_pct,1.6971171065044435,1.3982330380322847,2.831561746938893,True
BLK,posterior,q01_pct,-4.490119852125645,-8.17103079400869,-2.9114449963049926,True
BLK,posterior,q99_pct,4.2070172913372454,2.9331729731130123,7.694001864736037,True
BLK,posterior,max_drawdown_pct,-22.454445370576426,-65.03154129968229,-10.020943735957026,True
BMY,prior,mean_pct,0.17154468598050698,-0.4201175714783537,0.45522948229509874,True
BMY,prior,volatility_pct,1.721844890383353,0.2123767568645578,3.757111558008844,True
BMY,prior,q01_pct,-3.9051716402173047,-9.347358394033476,-0.45114083776124775,True
BMY,prior,q99_pct,5.185621920973062,0.48219812078311164,9.325640916818948,True
BMY,prior,max_drawdown_pct,-12.52718821667661,-70.82048943965566,-1.2993932549424958,True
BMY,posterior,mean_pct,0.17154468598050698,-0.2650478467133438,0.43074349633673814,True
BMY,posterior,volatility_pct,1.721844890383353,1.42635190572652,2.8027214859258454,True
BMY,posterior,q01_pct,-3.9051716402173047,-8.010773187485151,-2.94084592665663,True
BMY,posterior,q99_pct,5.185621920973062,3.0958146047960815,7.836096671481554,True
BMY,posterior,max_drawdown_pct,-12.52718821667661,-59.32340458571746,-9.932622336796603,True
BNY,prior,mean_pct,0.1878926629359512,-0.4201175714783537,0.45522948229509874,True
BNY,prior,volatility_pct,1.3346340648325465,0.2123767568645578,3.757111558008844,True
BNY,prior,q01_pct,-2.913461960852146,-9.347358394033476,-0.45114083776124775,True
BNY,prior,q99_pct,3.1905907951295367,0.48219812078311164,9.325640916818948,True
BNY,prior,max_drawdown_pct,-10.148109100994985,-70.82048943965566,-1.2993932549424958,True
BNY,posterior,mean_pct,0.1878926629359512,-0.11766864469951974,0.44436198042432173,True
BNY,posterior,volatility_pct,1.3346340648325465,1.139259579895575,1.8155612229077431,True
BNY,posterior,q01_pct,-2.913461960852146,-5.147840887073179,-2.2388557519979173,True
BNY,posterior,q99_pct,3.1905907951295367,2.6752582813630332,5.384936510658053,True
BNY,posterior,max_drawdown_pct,-10.148109100994985,-40.86374697875259,-5.856276181097283,True
BR,prior,mean_pct,-0.12845362666382698,-0.4201175714783537,0.45522948229509874,True
BR,prior,volatility_pct,1.7935341014909911,0.2123767568645578,3.757111558008844,True
BR,prior,q01_pct,-4.519755262881517,-9.347358394033476,-0.45114083776124775,True
BR,prior,q99_pct,4.090754408389329,0.48219812078311164,9.325640916818948,True
BR,prior,max_drawdown_pct,-46.23014748614064,-70.82048943965566,-1.2993932549424958,True
BR,posterior,mean_pct,-0.12845362666382698,-0.42461800890295887,0.2996232840369657,True
BR,posterior,volatility_pct,1.7935341014909911,1.4364200026325646,2.5875930503276585,True
BR,posterior,q01_pct,-4.519755262881517,-8.066553125685907,-3.1617485759794217,True
BR,posterior,q99_pct,4.090754408389329,3.016694450516154,8.652711586936674,True
BR,posterior,max_drawdown_pct,-46.23014748614064,-67.7160835427739,-10.108838666930117,True
BRK-B,prior,mean_pct,0.008969093348554225,-0.4201175714783537,0.45522948229509874,True
BRK-B,prior,volatility_pct,0.9148911613505675,0.2123767568645578,3.757111558008844,True
BRK-B,prior,q01_pct,-1.8916150368750095,-9.347358394033476,-0.45114083776124775,True
BRK-B,prior,q99_pct,2.356651397421953,0.48219812078311164,9.325640916818948,True
BRK-B,prior,max_drawdown_pct,-9.421771498132115,-70.82048943965566,-1.2993932549424958,True
BRK-B,posterior,mean_pct,0.008969093348554225,-0.21764851504436922,0.20238907876074025,True
BRK-B,posterior,volatility_pct,0.9148911613505675,0.7400333960046768,1.2845013503736615,True
BRK-B,posterior,q01_pct,-1.8916150368750095,-3.3938135437647876,-1.5393753814625701,True
BRK-B,posterior,q99_pct,2.356651397421953,1.5603105227496463,3.9308282569738076,True
BRK-B,posterior,max_drawdown_pct,-9.421771498132115,-44.750129330065754,-5.077881950722136,True
BRO,prior,mean_pct,-0.09423136249893105,-0.4201175714783537,0.45522948229509874,True
BRO,prior,volatility_pct,1.915715218268824,0.2123767568645578,3.757111558008844,True
BRO,prior,q01_pct,-6.480209939181804,-9.347358394033476,-0.45114083776124775,True
BRO,prior,q99_pct,4.60694056004285,0.48219812078311164,9.325640916818948,True
BRO,prior,max_drawdown_pct,-43.497489994254565,-70.82048943965566,-1.2993932549424958,True
BRO,posterior,mean_pct,-0.09423136249893105,-0.4974103982766843,0.332911850887544,True
BRO,posterior,volatility_pct,1.915715218268824,1.5376032389033072,2.914830541097909,True
BRO,posterior,q01_pct,-6.480209939181804,-9.458672191691111,-3.411972422703516,True
BRO,posterior,q99_pct,4.60694056004285,3.335412357493947,8.422593584697777,True
BRO,posterior,max_drawdown_pct,-43.497489994254565,-74.76664375737687,-13.784717669005277,True
BSX,prior,mean_pct,-0.2813970749116379,-0.4201175714783537,0.45522948229509874,True
BSX,prior,volatility_pct,2.3370899172952284,0.2123767568645578,3.757111558008844,True
BSX,prior,q01_pct,-7.090467177331447,-9.347358394033476,-0.45114083776124775,True
BSX,prior,q99_pct,4.34838192537426,0.48219812078311164,9.325640916818948,True
BSX,prior,max_drawdown_pct,-60.57887770226373,-70.82048943965566,-1.2993932549424958,True
BSX,posterior,mean_pct,-0.2813970749116379,-0.4983181870741108,0.29957328830334057,True
BSX,posterior,volatility_pct,2.3370899172952284,1.6551876488691968,3.552679255679248,True
BSX,posterior,q01_pct,-7.090467177331447,-9.661327386399778,-3.711766117437685,True
BSX,posterior,q99_pct,4.34838192537426,3.421125316544775,9.345047689367007,True
BSX,posterior,max_drawdown_pct,-60.57887770226373,-76.07952320333814,-14.102695511291088,True
BX,prior,mean_pct,-0.049692179965177274,-0.4201175714783537,0.45522948229509874,True
BX,prior,volatility_pct,2.2866528161760717,0.2123767568645578,3.757111558008844,True
BX,prior,q01_pct,-5.791294984519482,-9.347358394033476,-0.45114083776124775,True
BX,prior,q99_pct,5.677356608211985,0.48219812078311164,9.325640916818948,True
BX,prior,max_drawdown_pct,-44.76163500565213,-70.82048943965566,-1.2993932549424958,True
BX,posterior,mean_pct,-0.049692179965177274,-0.49194481605705437,0.41630917039328796,True
BX,posterior,volatility_pct,2.2866528161760717,1.9380956820429172,2.9192198293828264,True
BX,posterior,q01_pct,-5.791294984519482,-8.863812712334298,-3.9813182538760006,True
BX,posterior,q99_pct,5.677356608211985,3.992173189209306,8.4567506646483,True
BX,posterior,max_drawdown_pct,-44.76163500565213,-76.18023140835913,-13.896711591151963,True
BXP,prior,mean_pct,0.010013092958160996,-0.4201175714783537,0.45522948229509874,True
BXP,prior,volatility_pct,1.7481948092796986,0.2123767568645578,3.757111558008844,True
BXP,prior,q01_pct,-4.774051681160927,-9.347358394033476,-0.45114083776124775,True
BXP,prior,q99_pct,3.5230355523526664,0.48219812078311164,9.325640916818948,True
BXP,prior,max_drawdown_pct,-33.55875119789583,-70.82048943965566,-1.2993932549424958,True
BXP,posterior,mean_pct,0.010013092958160996,-0.37754197567374576,0.4256265609696279,True
BXP,posterior,volatility_pct,1.7481948092796986,1.4709389689904602,2.279457670167376,True
BXP,posterior,q01_pct,-4.774051681160927,-7.244171386400818,-3.015990766746463,True
BXP,posterior,q99_pct,3.5230355523526664,3.230923407920485,7.010969907205398,True
BXP,posterior,max_drawdown_pct,-33.55875119789583,-63.97128056025795,-8.861850576983478,True
C,prior,mean_pct,0.16267171229173982,-0.4201175714783537,0.45522948229509874,True
C,prior,volatility_pct,1.8331769322684766,0.2123767568645578,3.757111558008844,True
C,prior,q01_pct,-4.812998995184898,-9.347358394033476,-0.45114083776124775,True
C,prior,q99_pct,4.914304614067067,0.48219812078311164,9.325640916818948,True
C,prior,max_drawdown_pct,-14.761254207934682,-70.82048943965566,-1.2993932549424958,True
C,posterior,mean_pct,0.16267171229173982,-0.1580778753969284,0.5015941976458022,True
C,posterior,volatility_pct,1.8331769322684766,1.495662071349301,2.5781149673272203,True
C,posterior,q01_pct,-4.812998995184898,-8.313290333528657,-2.967570965861598,True
C,posterior,q99_pct,4.914304614067067,3.2819434114451296,8.111344494095336,True
C,posterior,max_drawdown_pct,-14.761254207934682,-47.6270397186349,-7.431618343831315,True
CAH,prior,mean_pct,0.21741149458591735,-0.4201175714783537,0.45522948229509874,True
CAH,prior,volatility_pct,1.8628631407878045,0.2123767568645578,3.757111558008844,True
CAH,prior,q01_pct,-3.8437540270388126,-9.347358394033476,-0.45114083776124775,True
CAH,prior,q99_pct,4.551800657063716,0.48219812078311164,9.325640916818948,True
CAH,prior,max_drawdown_pct,-20.41830895759399,-70.82048943965566,-1.2993932549424958,True
CAH,posterior,mean_pct,0.21741149458591735,-0.18615364925407546,0.4875631281336278,True
CAH,posterior,volatility_pct,1.8628631407878045,1.2919947634867353,4.8934235162884185,True
CAH,posterior,q01_pct,-3.8437540270388126,-8.595906819162936,-2.664023316016664,True
CAH,posterior,q99_pct,4.551800657063716,2.815447302438019,9.916585625612067,True
CAH,posterior,max_drawdown_pct,-20.41830895759399,-56.5331559500653,-6.8601995708115515,True
CARR,prior,mean_pct,-0.009261734322763004,-0.4201175714783537,0.45522948229509874,True
CARR,prior,volatility_pct,2.230546703762887,0.2123767568645578,3.757111558008844,True
CARR,prior,q01_pct,-6.310309246182441,-9.347358394033476,-0.45114083776124775,True
CARR,prior,q99_pct,5.590187329798933,0.48219812078311164,9.325640916818948,True
CARR,prior,max_drawdown_pct,-24.400170173683854,-70.82048943965566,-1.2993932549424958,True
CARR,posterior,mean_pct,-0.009261734322763004,-0.47312324942749634,0.46355329567040526,True
CARR,posterior,volatility_pct,2.230546703762887,1.747816745837616,2.9901386573821473,True
CARR,posterior,q01_pct,-6.310309246182441,-9.26007354244141,-3.731891879279518,True
CARR,posterior,q99_pct,5.590187329798933,3.562615215019028,9.362756783898131,True
CARR,posterior,max_drawdown_pct,-24.400170173683854,-73.5156709995516,-13.22979185643208,True
CASY,prior,mean_pct,0.1880048707619153,-0.4201175714783537,0.45522948229509874,True
CASY,prior,volatility_pct,2.13783695055728,0.2123767568645578,3.757111558008844,True
CASY,prior,q01_pct,-4.074759427458048,-9.347358394033476,-0.45114083776124775,True
CASY,prior,q99_pct,4.941208567470308,0.48219812078311164,9.325640916818948,True
CASY,prior,max_drawdown_pct,-17.84453811722041,-70.82048943965566,-1.2993932549424958,True
CASY,posterior,mean_pct,0.1880048707619153,-0.3378791777092012,0.4291670028838591,True
CASY,posterior,volatility_pct,2.13783695055728,1.456938452665337,3.3134715810090314,True
CASY,posterior,q01_pct,-4.074759427458048,-9.267128800869978,-3.091092767728295,True
CASY,posterior,q99_pct,4.941208567470308,3.146546401449437,9.281464312654947,True
CASY,posterior,max_drawdown_pct,-17.84453811722041,-69.01785591414358,-9.174845831576224,True
CAT,prior,mean_pct,0.2792721261357656,-0.4201175714783537,0.45522948229509874,True
CAT,prior,volatility_pct,2.4908328570877014,0.2123767568645578,3.757111558008844,True
CAT,prior,q01_pct,-5.9780410304665565,-9.347358394033476,-0.45114083776124775,True
CAT,prior,q99_pct,6.75599176436662,0.48219812078311164,9.325640916818948,True
CAT,prior,max_drawdown_pct,-26.696840487439065,-70.82048943965566,-1.2993932549424958,True
CAT,posterior,mean_pct,0.2792721261357656,-0.36176738120135693,0.5919949136426459,True
CAT,posterior,volatility_pct,2.4908328570877014,1.9533665179244695,3.1186306076162595,True
CAT,posterior,q01_pct,-5.9780410304665565,-8.842093374534253,-3.7959936731181028,True
CAT,posterior,q99_pct,6.75599176436662,4.232150353470046,9.885935047352582,True
CAT,posterior,max_drawdown_pct,-26.696840487439065,-64.20945550538302,-11.603171433166562,True
CB,prior,mean_pct,0.09707951247150959,-0.4201175714783537,0.45522948229509874,True
CB,prior,volatility_pct,1.2270801622272363,0.2123767568645578,3.757111558008844,True
CB,prior,q01_pct,-2.8558167163282633,-9.347358394033476,-0.45114083776124775,True
CB,prior,q99_pct,3.2170144841074944,0.48219812078311164,9.325640916818948,True
CB,prior,max_drawdown_pct,-9.355095407515757,-70.82048943965566,-1.2993932549424958,True
CB,posterior,mean_pct,0.09707951247150959,-0.2678924538279763,0.31289686122925,True
CB,posterior,volatility_pct,1.2270801622272363,1.0448222180775653,2.244462942505615,True
CB,posterior,q01_pct,-2.8558167163282633,-6.598015327249187,-2.1088743664716665,True
CB,posterior,q99_pct,3.2170144841074944,2.2300606068775317,6.020439034742962,True
CB,posterior,max_drawdown_pct,-9.355095407515757,-54.727359187228174,-6.563177679071871,True
CBOE,prior,mean_pct,0.11752635193715832,-0.4201175714783537,0.45522948229509874,True
CBOE,prior,volatility_pct,2.0805849728926358,0.2123767568645578,3.757111558008844,True
CBOE,prior,q01_pct,-6.312174610793589,-9.347358394033476,-0.45114083776124775,True
CBOE,prior,q99_pct,4.786514509469271,0.48219812078311164,9.325640916818948,True
CBOE,prior,max_drawdown_pct,-36.7343241875542,-70.82048943965566,-1.2993932549424958,True
CBOE,posterior,mean_pct,0.11752635193715832,-0.32508254822704513,0.559309468539217,True
CBOE,posterior,volatility_pct,2.0805849728926358,1.5998359524798156,2.8992403655053867,True
CBOE,posterior,q01_pct,-6.312174610793589,-9.12678357009718,-3.3535481477137563,True
CBOE,posterior,q99_pct,4.786514509469271,3.7071429926992714,8.932426999208534,True
CBOE,posterior,max_drawdown_pct,-36.7343241875542,-63.571278048756284,-9.665928663061507,True
CBRE,prior,mean_pct,-0.014868917966737172,-0.4201175714783537,0.45522948229509874,True
CBRE,prior,volatility_pct,2.0307597450280404,0.2123767568645578,3.757111558008844,True
CBRE,prior,q01_pct,-4.945094231516122,-9.347358394033476,-0.45114083776124775,True
CBRE,prior,q99_pct,4.959962703287595,0.48219812078311164,9.325640916818948,True
CBRE,prior,max_drawdown_pct,-27.370199851705912,-70.82048943965566,-1.2993932549424958,True
CBRE,posterior,mean_pct,-0.014868917966737172,-0.4187952101528674,0.3585837952925831,True
CBRE,posterior,volatility_pct,2.0307597450280404,1.5415460614553573,3.1443613683066265,True
CBRE,posterior,q01_pct,-4.945094231516122,-8.59266745936398,-3.4607728454599167,True
CBRE,posterior,q99_pct,4.959962703287595,3.2550412651661227,9.020917040468717,True
CBRE,posterior,max_drawdown_pct,-27.370199851705912,-72.08863331357647,-11.371910512173445,True
CCI,prior,mean_pct,-0.06342391637588207,-0.4201175714783537,0.45522948229509874,True
CCI,prior,volatility_pct,1.8591819772493186,0.2123767568645578,3.757111558008844,True
CCI,prior,q01_pct,-4.825614169239998,-9.347358394033476,-0.45114083776124775,True
CCI,prior,q99_pct,4.121613018214696,0.48219812078311164,9.325640916818948,True
CCI,prior,max_drawdown_pct,-22.836752652939996,-70.82048943965566,-1.2993932549424958,True
CCI,posterior,mean_pct,-0.06342391637588207,-0.3804511542722264,0.3247415582656924,True
CCI,posterior,volatility_pct,1.8591819772493186,1.5374670304731504,2.559978496354138,True
CCI,posterior,q01_pct,-4.825614169239998,-7.646476581268315,-3.4314042217294487,True
CCI,posterior,q99_pct,4.121613018214696,3.1814578808058003,8.119122695042126,True
CCI,posterior,max_drawdown_pct,-22.836752652939996,-66.86185302099659,-10.19526929865446,True
CCL,prior,mean_pct,-0.07604395382259099,-0.4201175714783537,0.45522948229509874,True
CCL,prior,volatility_pct,2.9874712786344313,0.2123767568645578,3.757111558008844,True
CCL,prior,q01_pct,-7.16480292379856,-9.347358394033476,-0.45114083776124775,True
CCL,prior,q99_pct,8.684533908963198,0.48219812078311164,9.325640916818948,True
CCL,prior,max_drawdown_pct,-30.558118454387984,-70.82048943965566,-1.2993932549424958,True
CCL,posterior,mean_pct,-0.07604395382259099,-0.6683725497055965,0.4279464938291695,True
CCL,posterior,volatility_pct,2.9874712786344313,2.072099965348068,2.8886662195654957,False
CCL,posterior,q01_pct,-7.16480292379856,-8.750129232319631,-4.439909643225078,True
CCL,posterior,q99_pct,8.684533908963198,4.117870959624893,9.041365717008079,True
CCL,posterior,max_drawdown_pct,-30.558118454387984,-83.6428395767764,-15.454333678600841,True
CDNS,prior,mean_pct,-0.04205064617224252,-0.4201175714783537,0.45522948229509874,True
CDNS,prior,volatility_pct,2.5533912680001656,0.2123767568645578,3.757111558008844,True
CDNS,prior,q01_pct,-7.35398843884468,-9.347358394033476,-0.45114083776124775,True
CDNS,prior,q99_pct,6.668668147176485,0.48219812078311164,9.325640916818948,True
CDNS,prior,max_drawdown_pct,-29.70532366515467,-70.82048943965566,-1.2993932549424958,True
CDNS,posterior,mean_pct,-0.04205064617224252,-0.5477064500381025,0.32968375787289317,True
CDNS,posterior,volatility_pct,2.5533912680001656,1.9571648128953982,3.484313449836643,True
CDNS,posterior,q01_pct,-7.35398843884468,-9.396480344545315,-4.380072518950404,True
CDNS,posterior,q99_pct,6.668668147176485,4.024728898785815,9.409481995332401,True
CDNS,posterior,max_drawdown_pct,-29.70532366515467,-78.80495221632894,-14.729575357672163,True
CDW,prior,mean_pct,0.01543525014824354,-0.4201175714783537,0.45522948229509874,True
CDW,prior,volatility_pct,2.820087757755071,0.2123767568645578,3.757111558008844,True
CDW,prior,q01_pct,-7.189785055816173,-9.347358394033476,-0.45114083776124775,True
CDW,prior,q99_pct,7.856954075396058,0.48219812078311164,9.325640916818948,True
CDW,prior,max_drawdown_pct,-41.29772634009814,-70.82048943965566,-1.2993932549424958,True
CDW,posterior,mean_pct,0.01543525014824354,-0.41700667711650813,0.5573313462813784,True
CDW,posterior,volatility_pct,2.820087757755071,1.9224351893788467,3.507915200235027,True
CDW,posterior,q01_pct,-7.189785055816173,-9.57526285841859,-3.861297880472634,True
CDW,posterior,q99_pct,7.856954075396058,4.049639456847807,9.928590073745836,True
CDW,posterior,max_drawdown_pct,-41.29772634009814,-72.81203099052193,-13.095369618718781,True
CEG,prior,mean_pct,0.020313937648097635,-0.4201175714783537,0.45522948229509874,True
CEG,prior,volatility_pct,2.969463800930123,0.2123767568645578,3.757111558008844,True
CEG,prior,q01_pct,-7.315443865954875,-9.347358394033476,-0.45114083776124775,True
CEG,prior,q99_pct,6.512129418551919,0.48219812078311164,9.325640916818948,True
CEG,prior,max_drawdown_pct,-41.21623074348724,-70.82048943965566,-1.2993932549424958,True
CEG,posterior,mean_pct,0.020313937648097635,-0.5241808088222183,0.40682430967051747,True
CEG,posterior,volatility_pct,2.969463800930123,2.1101201696434866,2.840950451901946,False
CEG,posterior,q01_pct,-7.315443865954875,-9.052481966649461,-4.251548321668458,True
CEG,posterior,q99_pct,6.512129418551919,4.429819582544196,8.652124454254151,True
CEG,posterior,max_drawdown_pct,-41.21623074348724,-79.21354835795614,-15.137067195392552,True
CF,prior,mean_pct,0.20906086600973595,-0.4201175714783537,0.45522948229509874,True
CF,prior,volatility_pct,2.6779757636167436,0.2123767568645578,3.757111558008844,True
CF,prior,q01_pct,-5.664907656610012,-9.347358394033476,-0.45114083776124775,True
CF,prior,q99_pct,7.130484953522659,0.48219812078311164,9.325640916818948,True
CF,prior,max_drawdown_pct,-25.445403063323667,-70.82048943965566,-1.2993932549424958,True
CF,posterior,mean_pct,0.20906086600973595,-0.33855384997529925,0.5475501484696517,True
CF,posterior,volatility_pct,2.6779757636167436,2.0527800812534442,2.9147808112766356,True
CF,posterior,q01_pct,-5.664907656610012,-9.35588489670491,-4.294340782726681,True
CF,posterior,q99_pct,7.130484953522659,4.36643350746132,9.153771288669692,True
CF,posterior,max_drawdown_pct,-25.445403063323667,-68.40947691693296,-11.812101427218078,True
CFG,prior,mean_pct,0.1446271872282523,-0.4201175714783537,0.45522948229509874,True
CFG,prior,volatility_pct,1.6585635553594429,0.2123767568645578,3.757111558008844,True
CFG,prior,q01_pct,-4.723767265677452,-9.347358394033476,-0.45114083776124775,True
CFG,prior,q99_pct,4.4397086650133115,0.48219812078311164,9.325640916818948,True
CFG,prior,max_drawdown_pct,-18.320616276584868,-70.82048943965566,-1.2993932549424958,True
CFG,posterior,mean_pct,0.1446271872282523,-0.22524496802960445,0.4657526499815929,True
CFG,posterior,volatility_pct,1.6585635553594429,1.3298128488950354,3.132887458702912,True
CFG,posterior,q01_pct,-4.723767265677452,-7.587270588959483,-2.7361892164404713,True
CFG,posterior,q99_pct,4.4397086650133115,2.8090635277243305,8.019460171683777,True
CFG,posterior,max_drawdown_pct,-18.320616276584868,-55.69146072441961,-7.909374854202177,True
CHD,prior,mean_pct,0.04203969746470193,-0.4201175714783537,0.45522948229509874,True
CHD,prior,volatility_pct,1.456517445191733,0.2123767568645578,3.757111558008844,True
CHD,prior,q01_pct,-3.4139263071119785,-9.347358394033476,-0.45114083776124775,True
CHD,prior,q99_pct,3.390353675931684,0.48219812078311164,9.325640916818948,True
CHD,prior,max_drawdown_pct,-14.613772126222347,-70.82048943965566,-1.2993932549424958,True
CHD,posterior,mean_pct,0.04203969746470193,-0.28873728832024015,0.3340230337773192,True
CHD,posterior,volatility_pct,1.456517445191733,1.2098702408644832,1.9372119078210104,True
CHD,posterior,q01_pct,-3.4139263071119785,-5.92872738355104,-2.646972565930637,True
CHD,posterior,q99_pct,3.390353675931684,2.4825866116077746,5.756046583816406,True
CHD,posterior,max_drawdown_pct,-14.613772126222347,-58.84690203468925,-7.989805930467246,True
CHRW,prior,mean_pct,0.09810764958047002,-0.4201175714783537,0.45522948229509874,True
CHRW,prior,volatility_pct,2.768158670166452,0.2123767568645578,3.757111558008844,True
CHRW,prior,q01_pct,-9.142331667244434,-9.347358394033476,-0.45114083776124775,True
